PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Deck,FamilySize,FsizeD,NameLength,NlengthD,Title,TicketNumber
555,1,3,"Ohman, Miss. Velin",0,-0.5609285892411005,0,0,347085,-0.4918744606632361,,2,8,1,1,18,3,1,347085.0
556,0,1,"Wright, Mr. George",1,2.347438727380337,0,0,113807,-0.11384570873513637,,2,8,1,1,18,3,2,113807.0
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",0,1.3295101665628342,1,0,11755,0.1489119590497745,A16,0,0,2,2,65,1,4,11755.0
558,0,1,"Robbins, Mr. Victor",1,-0.08495610058027322,0,0,PC 17757,3.9327230485884233,,0,8,1,1,19,3,2,17757.0
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",0,0.6751275203230105,1,1,110413,0.955306180872432,E67,2,4,3,2,38,2,3,110413.0
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",0,0.4569999715764027,1,0,345572,-0.29807809649237277,,2,8,2,2,44,0,3,345572.0
561,0,3,"Morrow, Mr. Thomas Rowan",1,0.4491655571172535,0,0,372622,-0.49237782784290063,,1,8,1,1,24,2,2,372622.0
562,0,3,"Sivic, Mr. Husein",1,0.7478367032385465,0,0,349251,-0.4894421904510968,,2,8,1,1,17,3,2,349251.0
563,0,2,"Norman, Mr. Robert Douglas",1,-0.12467349174788478,0,0,218629,-0.3766033765200472,,2,8,1,1,26,2,2,218629.0
564,0,3,"Simmons, Mr. John",1,0.22251285667379922,0,0,SOTON/OQ 392082,-0.4863374216869257,,2,8,1,1,17,3,2,392082.0
565,0,3,"Meanwell, Miss. (Marion Ogden)",0,-0.5092141828924255,0,0,SOTON/O.Q. 392087,-0.4863374216869257,,2,8,1,1,30,2,1,392087.0
566,0,3,"Davies, Mr. Alfred J",1,-0.4155102234100285,2,0,A/4 48871,-0.1621689579829361,,2,8,3,2,20,3,2,48871.0
567,0,3,"Stoytcheff, Mr. Ilia",1,-0.7790561379877082,0,0,349205,-0.4894421904510968,,2,8,1,1,20,3,2,349205.0
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",0,-0.05196430883234885,0,4,349909,-0.22408312108167944,,2,8,5,0,43,0,3,349909.0
569,0,3,"Doharr, Mr. Tannous",1,-0.28160717442320465,0,0,2686,-0.5028639729296732,,0,8,1,1,19,3,2,2686.0
570,1,3,"Jonsson, Mr. Carl",1,0.166163239914259,0,0,350417,-0.4902797934380587,,2,8,1,1,17,3,2,350417.0
571,1,2,"Harris, Mr. George",1,2.347438727380337,0,0,S.W./PP 752,-0.43700743807979686,,2,8,1,1,18,3,2,752.0
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",0,1.6930560811405138,2,0,11769,0.38809593507663365,C101,2,2,3,2,45,0,3,11769.0
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",1,0.4569999715764027,0,0,PC 17474,-0.11711759540295616,E25,2,4,1,1,32,2,2,17474.0
574,1,3,"Kelly, Miss. Mary",0,-0.4638618300488599,0,0,14312,-0.49237782784290063,,1,8,1,1,17,3,1,14312.0
575,0,3,"Rush, Mr. Alfred George John",1,-0.997183686734316,0,0,A/4. 20589,-0.4863374216869257,,2,8,1,1,28,2,2,20589.0
576,0,3,"Patchett, Mr. George",1,-0.7790561379877082,0,0,358585,-0.35646868933346404,,2,8,1,1,20,3,2,358585.0
577,1,2,"Garside, Miss. Ethel",0,0.31158160574533084,0,0,243880,-0.3866707201133388,,2,8,1,1,20,3,1,243880.0
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",0,0.6751275203230105,1,0,13507,0.4771073601910807,E44,2,4,2,2,41,0,3,13507.0
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",0,0.253868691806124,1,0,2689,-0.3573083057891445,,0,8,2,2,32,2,3,2689.0
580,1,3,"Jussila, Mr. Eiriik",1,0.166163239914259,0,0,STON/O 2. 3101286,-0.4888542575852486,,2,8,1,1,19,3,2,3101286.0
581,1,2,"Christy, Miss. Julie Rachel",0,-0.3428010404944926,1,1,237789,-0.04438103794142434,,2,8,3,2,27,2,1,237789.0
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",0,0.6751275203230105,1,1,17421,1.5841789061771412,C68,0,2,3,2,52,0,3,17421.0
583,0,2,"Downton, Mr. William James",1,1.7657652640560497,0,0,28403,-0.12491978668775715,,2,8,1,1,26,2,2,28403.0
584,0,1,"Ross, Mr. John Hugo",1,0.4569999715764027,0,0,13049,0.15948266982273065,A10,0,0,1,1,19,3,2,13049.0
585,0,3,"Paulner, Mr. Uscher",1,-0.3252963047075774,0,0,3411,-0.47299819142581434,,0,8,1,1,19,3,2,3411.0
586,1,1,"Taussig, Miss. Ruth",0,-0.8517653209032442,0,2,110413,0.955306180872432,E68,2,4,3,2,19,3,1,110413.0
587,0,2,"Jarvis, Mr. John Denzil",1,1.2568009836472982,0,0,237565,-0.3464013457401724,,2,8,1,1,23,2,2,237565.0
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",1,2.2020203615492653,1,1,13567,0.9462455716384695,B41,0,1,3,2,32,2,2,13567.0
589,0,3,"Gilinski, Mr. Eliezer",1,-0.5609285892411005,0,0,14973,-0.4863374216869257,,2,8,1,1,21,2,2,14973.0
590,0,3,"Murdlin, Mr. Joseph",1,0.06263445209040032,0,0,A./5. 3235,-0.4863374216869257,,2,8,1,1,19,3,2,3235.0
591,0,3,"Rintamaki, Mr. Matti",1,0.38429078866086674,0,0,STON/O 2. 3101273,-0.5049620073345151,,2,8,1,1,20,3,2,3101273.0
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",0,1.6203468982249778,1,0,36947,0.9274538680872313,D20,0,3,2,2,47,0,3,36947.0
593,0,3,"Elsbury, Mr. William James",1,1.2568009836472982,0,0,A/5 3902,-0.5024451714361923,,2,8,1,1,26,2,2,3902.0
594,0,3,"Bourke, Miss. Mary",0,-1.3879385893787046,0,2,364848,-0.49237782784290063,,1,8,3,2,18,3,1,364848.0
595,0,2,"Chapman, Mr. John Henry",1,0.5297091544919387,1,0,SC/AH 29037,-0.12491978668775715,,2,8,2,2,23,2,2,29037.0
596,0,3,"Van Impe, Mr. Jean Baptiste",1,0.4569999715764027,1,1,345773,-0.1621689579829361,,2,8,3,2,27,2,2,345773.0
597,1,2,"Leitch, Miss. Jessie Wills",0,0.19161145393469667,0,0,248727,0.016023023618325288,,2,8,1,1,26,2,1,248727.0
598,0,3,"Johnson, Mr. Alfred",1,1.4022193494783701,0,0,LINE,-0.6484216535389205,,2,8,1,1,19,3,2,112379.0
599,0,3,"Boulos, Mr. Hanna",1,-0.03729523117913944,0,0,2664,-0.5029485386158568,,0,8,1,1,17,3,2,2664.0
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",1,1.4022193494783701,1,0,PC 17485,0.49782998024351216,A20,0,0,2,2,44,0,4,17485.0
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",0,-0.4155102234100285,2,1,243847,-0.10478509950117394,,2,8,4,2,51,0,3,243847.0
602,0,3,"Slabenoff, Mr. Petco",1,-0.5836683861979344,0,0,349214,-0.4894421904510968,,2,8,1,1,20,3,2,349214.0
603,0,1,"Harrington, Mr. Charles H",1,0.8275077904182452,0,0,113796,0.2052890831722074,,2,8,1,1,25,2,2,113796.0
604,0,3,"Torber, Mr. Ernst William",1,1.0386734349006903,0,0,364511,-0.4863374216869257,,2,8,1,1,25,2,2,364511.0
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",1,0.38429078866086674,0,0,111426,-0.11384570873513637,,0,8,1,1,31,2,2,111426.0
606,0,3,"Lindell, Mr. Edvard Bengtsson",1,0.4569999715764027,1,0,349910,-0.3353272677875516,,2,8,2,2,29,2,2,349910.0
607,0,3,"Karaic, Mr. Milan",1,0.020744874083187096,0,0,349246,-0.4894421904510968,,2,8,1,1,17,3,2,349246.0
608,1,1,"Daniel, Mr. Robert Williams",1,-0.1973826746634207,0,0,113804,-0.03431369434813274,,2,8,1,1,27,2,2,113804.0
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",0,-0.5609285892411005,1,2,SC/Paris 2123,0.18876253192945994,,0,8,4,2,53,0,3,2123.0
610,1,1,"Shutes, Miss. Elizabeth W",0,0.7478367032385465,0,0,PC 17582,2.441497778832105,C125,2,2,1,1,25,2,1,17582.0
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",0,0.6751275203230105,1,5,347082,-0.01870931177853077,,2,8,7,0,57,0,3,347082.0
612,0,3,"Jardin, Mr. Jose Neto",1,-0.14900077253170765,0,0,SOTON/O.Q. 3101305,-0.5064721088735089,,2,8,1,1,21,2,2,3101305.0
613,1,3,"Murphy, Miss. Margaret Jane",0,-0.9895310452324557,1,0,367230,-0.3363340021468808,,1,8,2,2,27,2,1,367230.0
614,0,3,"Horgan, Mr. John",1,1.0670481935334784,0,0,370377,-0.49237782784290063,,1,8,1,1,16,3,2,370377.0
615,0,3,"Brocklebank, Mr. William Alfred",1,0.38429078866086674,0,0,364512,-0.4863374216869257,,2,8,1,1,31,2,2,364512.0
616,1,2,"Herman, Miss. Alice",0,-0.4155102234100285,1,2,220845,0.6603330135889879,,2,8,4,2,19,3,1,220845.0
617,0,3,"Danbom, Mr. Ernst Gilbert",1,0.31158160574533084,1,1,347080,-0.35848215805212236,,2,8,3,2,25,2,2,347080.0
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",0,-0.2700918575789567,1,0,A/5. 3336,-0.32425318983493084,,2,8,2,2,47,0,3,3336.0
619,1,2,"Becker, Miss. Marion Louise",0,-1.8696938817207471,2,1,230136,0.13683114673782454,F4,2,5,4,2,27,2,1,230136.0
620,0,2,"Gavey, Mr. Lawrence",1,-0.2700918575789567,0,0,31028,-0.43700743807979686,,2,8,1,1,19,3,2,31028.0
621,0,3,"Yasbeck, Mr. Antoni",1,-0.1973826746634207,1,0,2659,-0.3573908580066095,,0,8,2,2,19,3,2,2659.0
622,1,1,"Kimball, Mr. Edwin Nelson Jr",1,0.8932550690696183,1,0,11753,0.40974072380221066,D19,2,3,2,2,28,2,2,11753.0
623,1,3,"Nakid, Mr. Sahid",1,-0.7063469550721723,1,1,2653,-0.33146744825388363,,0,8,3,2,16,3,2,2653.0
624,0,3,"Hansen, Mr. Henry Damsgaard",1,-0.6336377721566364,0,0,350029,-0.4902797934380587,,2,8,1,1,27,2,2,350029.0
625,0,3,"Bowen, Mr. David John ""Dai""",1,-0.6336377721566364,0,0,54636,-0.32425318983493084,,2,8,1,1,27,2,2,54636.0
626,0,1,"Sutton, Mr. Frederick",1,2.274729544464801,0,0,36963,0.0023475440811979425,D50,2,3,1,1,21,2,2,36963.0
627,0,2,"Kirkland, Rev. Charles Leonard",1,1.9838928128026574,0,0,219533,-0.3997582667846179,,1,8,1,1,30,2,4,219533.0
628,1,1,"Longley, Miss. Gretchen Fiske",0,-0.6336377721566364,0,0,13502,0.921244330558889,D9,2,3,1,1,29,2,1,13502.0
629,0,3,"Bostandyeff, Mr. Guentcho",1,-0.2700918575789567,0,0,349224,-0.4894421904510968,,2,8,1,1,25,2,2,349224.0
630,0,3,"O'Connell, Mr. Patrick D",1,0.05982605990028775,0,0,334912,-0.49271407711891657,,1,8,1,1,24,2,2,334912.0
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",1,3.6562040198599837,0,0,27042,-0.04438103794142434,A23,2,0,1,1,36,2,2,27042.0
632,0,3,"Lundahl, Mr. Johan Svensson",1,1.5476377153094418,0,0,347743,-0.5063875431873253,,2,8,1,1,27,2,2,347743.0
633,1,1,"Stahelin-Maeglin, Dr. Max",1,0.166163239914259,0,0,13214,-0.03431369434813274,B50,0,1,1,1,25,2,4,13214.0
634,0,1,"Parr, Mr. William Henry Marsh",1,0.7425289328857123,0,0,112052,-0.6484216535389205,,2,8,1,1,29,2,2,112052.0
635,0,3,"Skoog, Miss. Mabel",0,-1.5061479671430675,3,2,347088,-0.08666388103324908,,2,8,6,0,18,3,1,347088.0
636,1,2,"Davis, Miss. Mary",0,-0.12467349174788478,0,0,237668,-0.3866707201133388,,2,8,1,1,17,3,1,237668.0
637,0,3,"Leinonen, Mr. Antti Gustaf",1,0.166163239914259,0,0,STON/O 2. 3101292,-0.4888542575852486,,2,8,1,1,26,2,2,3101292.0
638,0,2,"Collyer, Mr. Harvey",1,0.09345405699872303,1,1,C.A. 31921,-0.11988611489111134,,2,8,3,2,19,3,2,31921.0
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",0,0.8205458861540824,0,5,3101295,0.1506737441786005,,2,8,6,0,38,2,3,3101295.0
640,0,3,"Thorneycroft, Mr. Percival",1,-0.051200862411735694,1,0,376564,-0.32425318983493084,,2,8,2,2,26,2,2,376564.0
641,0,3,"Jensen, Mr. Hans Peder",1,-0.7063469550721723,0,0,350050,-0.4902797934380587,,2,8,1,1,22,2,2,350050.0
642,1,1,"Sagesser, Mlle. Emma",0,-0.4155102234100285,0,0,PC 17477,0.7469121684912956,B35,0,1,1,1,20,3,1,17477.0
643,0,3,"Skoog, Miss. Margit Elizabeth",0,-2.0151122475518193,3,2,347088,-0.08666388103324908,,2,8,6,0,29,2,1,347088.0
644,1,3,"Foo, Mr. Choong",1,0.06085731847797324,0,0,1601,0.48910360681684706,,2,8,1,1,15,3,2,1601.0
645,1,3,"Baclini, Miss. Eugenie",0,-2.105998726196239,2,1,2666,-0.26066180729354516,,0,8,4,2,22,2,1,2666.0
646,1,1,"Harper, Mr. Henry Sleeper",1,1.3295101665628342,1,0,PC 17572,0.8964967865378598,D33,0,3,2,2,25,2,2,17572.0
647,0,3,"Cor, Mr. Liudevit",1,-0.7790561379877082,0,0,349231,-0.4894421904510968,,2,8,1,1,17,3,2,349231.0
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",1,1.9111836298871214,0,0,13213,0.06635974158478332,A26,0,0,1,1,35,2,4,13213.0
649,0,3,"Willey, Mr. Edward",1,0.5876292896024544,0,0,S.O./P.P. 751,-0.49640476528021726,,2,8,1,1,18,3,2,751.0
650,1,3,"Stanley, Miss. Amy Zillah Elsie",0,-0.4882194063255645,0,0,CA. 2314,-0.49640476528021726,,2,8,1,1,31,2,1,2314.0
651,0,3,"Mitkoff, Mr. Mito",1,-0.461644199969936,0,0,349221,-0.4894421904510968,,2,8,1,1,17,3,2,349221.0
652,1,2,"Doling, Miss. Elsie",0,-0.8517653209032442,0,1,231919,-0.18532384824750675,,2,8,2,2,19,3,1,231919.0
653,0,3,"Kalvik, Mr. Johannes Halvorsen",1,-0.6336377721566364,0,0,8475,-0.47861979608830835,,2,8,1,1,30,2,2,8475.0
654,1,3,"O'Leary, Miss. Hanora ""Norah""",0,-0.8908283294246159,0,0,330919,-0.49078316061772326,,1,8,1,1,29,2,1,330919.0
655,0,3,"Hegarty, Miss. Hanora ""Nora""",0,-0.8517653209032442,0,0,365226,-0.5125125150294839,,1,8,1,1,28,2,1,365226.0
656,0,2,"Hickman, Mr. Leonard Mark",1,-0.4155102234100285,2,0,S.O.C. 14879,0.8314778546749452,,2,8,3,2,25,2,2,14879.0
657,0,3,"Radeff, Mr. Alexander",1,-0.3029200536653211,0,0,349223,-0.4894421904510968,,2,8,1,1,21,2,2,349223.0
658,0,3,"Bourke, Mrs. John (Catherine)",0,0.166163239914259,1,1,364849,-0.3363340021468808,,1,8,3,2,29,2,3,364849.0
659,0,2,"Eitemiller, Mr. George Floyd",1,-0.4882194063255645,0,0,29751,-0.3866707201133388,,2,8,1,1,28,2,2,29751.0
660,0,1,"Newell, Mr. Arthur Webster",1,2.0566019957181934,0,2,35273,1.6323350375212924,D48,0,3,3,2,26,2,2,35273.0
661,1,1,"Frauenthal, Dr. Henry William",1,1.4749285323939059,2,0,PC 17611,2.042579288947925,,2,8,3,2,29,2,4,17611.0
662,0,3,"Badt, Mr. Mohamed",1,0.7478367032385465,0,0,2623,-0.5029485386158568,,0,8,1,1,17,3,2,2623.0
663,0,1,"Colley, Mr. Edward Pomeroy",1,1.2568009836472982,0,0,5727,-0.13322534515222276,E58,2,4,1,1,26,2,2,5727.0
664,0,3,"Coleff, Mr. Peju",1,0.4569999715764027,0,0,349210,-0.4974960653257301,,2,8,1,1,16,3,2,349210.0
665,1,3,"Lindqvist, Mr. Eino William",1,-0.7063469550721723,1,0,STON/O 2. 3101285,-0.4888542575852486,,2,8,2,2,27,2,2,3101285.0
666,0,2,"Hickman, Mr. Lewis",1,0.166163239914259,2,0,S.O.C. 14879,0.8314778546749452,,2,8,3,2,18,3,2,14879.0
667,0,2,"Butler, Mr. Reginald Fenton",1,-0.3428010404944926,0,0,234686,-0.3866707201133388,,2,8,1,1,27,2,2,234686.0
668,0,3,"Rommetvedt, Mr. Knud Paust",1,-0.38986205913657324,0,0,312993,-0.4918744606632361,,2,8,1,1,26,2,2,312993.0
669,0,3,"Cook, Mr. Jacob",1,0.9659642519851542,0,0,A/5 3536,-0.4863374216869257,,2,8,1,1,15,3,2,3536.0
670,1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",0,0.851120097570065,1,0,19996,0.39858208016340624,C126,2,2,2,2,49,0,3,19996.0
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",0,0.7478367032385465,1,1,29750,0.13683114673782454,,2,8,3,2,61,1,3,29750.0
672,0,1,"Davidson, Mr. Thornton",1,0.09345405699872303,1,0,F.C. 12750,0.39858208016340624,B71,2,1,2,2,22,2,2,12750.0
673,0,2,"Mitchell, Mr. Henry Michael",1,2.9291121907046245,0,0,C.A. 24580,-0.43700743807979686,,2,8,1,1,27,2,2,24580.0
674,1,2,"Wilhelms, Mr. Charles",1,0.09345405699872303,0,0,244270,-0.3866707201133388,,2,8,1,1,21,2,2,244270.0
675,0,2,"Watson, Mr. Ennis Hastings",1,0.39167925346480087,0,0,239856,-0.6484216535389205,,2,8,1,1,26,2,2,239856.0
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",1,-0.8517653209032442,0,0,349912,-0.4918744606632361,,2,8,1,1,30,2,2,349912.0
677,0,3,"Sawyer, Mr. Frederick Charles",1,-0.3791556319522606,0,0,342826,-0.4863374216869257,,2,8,1,1,29,2,2,342826.0
678,1,3,"Turja, Miss. Anna Sofia",0,-0.8517653209032442,0,0,4138,-0.45026210265472455,,2,8,1,1,23,2,1,4138.0
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",0,0.9659642519851542,1,6,CA 2144,0.2958951755118318,,2,8,8,0,39,2,3,2144.0
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",1,0.4569999715764027,0,1,PC 17755,9.667166525013505,B51 B53 B55,0,1,2,2,34,2,2,17755.0
681,0,3,"Peters, Miss. Katie",0,-0.5265553230177807,0,0,330935,-0.48457563655809965,,1,8,1,1,19,3,1,330935.0
682,1,1,"Hassab, Mr. Hammad",1,-0.1973826746634207,0,0,PC 17572,0.8964967865378598,D49,0,3,1,1,18,3,2,17572.0
683,0,3,"Olsvigen, Mr. Thor Anderson",1,-0.7063469550721723,0,0,6563,-0.4626791642426904,,2,8,1,1,27,2,2,6563.0
684,0,3,"Goodwin, Mr. Charles Edward",1,-1.142602052565388,5,2,CA 2144,0.2958951755118318,,2,8,8,0,27,2,2,2144.0
685,0,2,"Brown, Mr. Thomas William Solomon",1,2.2020203615492653,1,1,29750,0.13683114673782454,,2,8,3,2,33,2,2,29750.0
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",1,-0.3428010404944926,1,2,SC/Paris 2123,0.18876253192945994,,0,8,4,2,38,2,2,2123.0
687,0,3,"Panula, Mr. Jaako Arnold",1,-1.142602052565388,4,1,3101295,0.1506737441786005,,2,8,6,0,24,2,2,3101295.0
688,0,3,"Dakic, Mr. Branko",1,-0.7790561379877082,0,0,349228,-0.44363577710162005,,2,8,1,1,17,3,2,349228.0
689,0,3,"Fischer, Mr. Eberhard Thelander",1,-0.8517653209032442,0,0,350036,-0.49145565916975514,,2,8,1,1,31,2,2,350036.0
690,1,1,"Madill, Miss. Georgette Alexandra",0,-1.069892869649852,0,1,24160,3.6067927997556075,B5,2,1,2,2,33,2,1,24160.0
691,1,1,"Dick, Mr. Albert Adrian",1,0.09345405699872303,1,0,17474,0.49925551609632224,B20,2,1,2,2,23,2,2,17474.0
692,1,3,"Karun, Miss. Manca",0,-1.8696938817207471,0,1,349256,-0.37828059596268965,,0,8,2,2,18,3,1,349256.0
693,1,3,"Lam, Mr. Ali",1,0.0028909611011746906,0,0,1601,0.48910360681684706,,2,8,1,1,12,3,2,1601.0
694,0,3,"Saad, Mr. Khalil",1,-0.3428010404944926,0,0,2672,-0.5029485386158568,,0,8,1,1,16,3,2,2672.0
695,0,1,"Weir, Col. John",1,2.2020203615492653,0,0,113800,-0.11384570873513637,,2,8,1,1,15,3,4,113800.0
696,0,2,"Chapman, Mr. Charles Henry",1,1.6203468982249778,0,0,248731,-0.3766033765200472,,2,8,1,1,26,2,2,248731.0
697,0,3,"Kelly, Mr. James",1,1.0386734349006903,0,0,363592,-0.4863374216869257,,2,8,1,1,16,3,2,363592.0
698,1,3,"Mullens, Miss. Katherine ""Katie""",0,-0.915404033250067,0,0,35852,-0.49271407711891657,,1,8,1,1,32,2,1,35852.0
699,0,1,"Thayer, Mr. John Borland",1,1.4022193494783701,1,1,17421,1.5841789061771412,C68,0,2,3,2,24,2,2,17421.0
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",1,0.8932550690696183,0,0,348121,-0.494391296561559,F G63,2,5,1,1,40,2,2,348121.0
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",0,-0.8517653209032442,1,0,PC 17757,3.9327230485884233,C62 C64,0,2,2,2,49,0,3,17757.0
702,1,1,"Silverthorne, Mr. Spencer Victor",1,0.38429078866086674,0,0,PC 17475,-0.11913106412161445,E24,2,4,1,1,32,2,2,17475.0
703,0,3,"Barbara, Miss. Saiide",0,-0.8517653209032442,0,1,2691,-0.3573908580066095,,0,8,2,2,21,2,1,2691.0
704,0,3,"Gallagher, Mr. Martin",1,-0.3428010404944926,0,0,36864,-0.4925449457465493,,1,8,1,1,21,2,2,36864.0
705,0,3,"Hansen, Mr. Henrik Juul",1,-0.2700918575789567,1,0,350025,-0.4902797934380587,,2,8,2,2,23,2,2,350025.0
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",1,0.6751275203230105,0,0,250655,-0.12491978668775715,,2,8,1,1,46,0,2,250655.0
707,1,2,"Kelly, Mrs. Florence ""Fannie""",0,1.1113826178162263,0,0,223596,-0.3766033765200472,,2,8,1,1,29,2,3,223596.0
708,1,1,"Calderhead, Mr. Edward Pennington",1,0.8932550690696183,0,0,PC 17476,-0.11913106412161445,E24,2,4,1,1,33,2,2,17476.0
709,1,1,"Cleaver, Miss. Alice",0,-0.5609285892411005,0,0,113781,2.4029901895877646,,2,8,1,1,20,3,1,113781.0
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",1,-1.8056759909850195,1,1,2661,-0.3414522396297103,,0,8,3,2,49,0,0,2661.0
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",0,-0.4155102234100285,0,0,PC 17482,0.3483299278831318,C90,0,2,1,1,48,0,1,17482.0
712,0,1,"Klaber, Mr. Herman",1,1.22599046738684,0,0,113028,-0.11384570873513637,C124,2,2,1,1,18,3,2,113028.0
713,1,1,"Taylor, Mr. Elmer Zebley",1,1.3295101665628342,1,0,19996,0.39858208016340624,C126,2,2,2,2,24,2,2,19996.0
714,0,3,"Larsson, Mr. August Viktor",1,-0.05196430883234885,0,0,7545,-0.457478374542396,,2,8,1,1,26,2,2,7545.0
715,0,2,"Greenberg, Mr. Samuel",1,1.6203468982249778,0,0,250647,-0.3866707201133388,,2,8,1,1,21,2,2,250647.0
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",1,-0.7790561379877082,0,0,348124,-0.494391296561559,F G73,2,5,1,1,42,0,2,348124.0
717,1,1,"Endres, Miss. Caroline Louise",0,0.6024183374074746,0,0,PC 17757,3.9327230485884233,C45,0,2,1,1,29,2,1,17757.0
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",0,-0.1973826746634207,0,0,34218,-0.43700743807979686,E101,2,4,1,1,35,2,1,34218.0
719,0,3,"McEvoy, Mr. Michael",1,-0.12357982445486344,0,0,36568,-0.3363340021468808,,1,8,1,1,19,3,2,36568.0
720,0,3,"Johnson, Mr. Malkolm Joackim",1,0.23887242282979493,0,0,347062,-0.4918744606632361,,2,8,1,1,28,2,2,347062.0
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",0,-1.7242755158896752,0,1,248727,0.016023023618325288,,2,8,2,2,33,2,1,248727.0
722,0,3,"Jensen, Mr. Svend Lauritz",1,-0.92447450381878,1,0,350048,-0.5063875431873253,,2,8,2,2,25,2,2,350048.0
723,0,2,"Gillespie, Mr. William Henry",1,0.31158160574533084,0,0,12233,-0.3866707201133388,,2,8,1,1,28,2,2,12233.0
724,0,2,"Hodges, Mr. Henry Price",1,1.4749285323939059,0,0,250643,-0.3866707201133388,,2,8,1,1,23,2,2,250643.0
725,1,1,"Chambers, Mr. Norman Campbell",1,-0.1973826746634207,1,0,113806,0.4207302360686478,E8,2,4,2,2,29,2,2,113806.0
726,0,3,"Oreskovic, Mr. Luka",1,-0.7063469550721723,0,0,315094,-0.47400492578514347,,2,8,1,1,19,3,2,315094.0
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",0,0.020744874083187096,3,0,31027,-0.22559322262067316,,2,8,4,2,43,0,3,31027.0
728,1,3,"Mannion, Miss. Margareth",0,-0.8910101023819048,0,0,36866,-0.4926295114327329,,1,8,1,1,24,2,1,36866.0
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",1,-0.3428010404944926,1,0,236853,-0.12491978668775715,,2,8,2,2,31,2,2,236853.0
730,0,3,"Ilmakangas, Miss. Pieta Sofia",0,-0.3428010404944926,1,0,STON/O2. 3101271,-0.4888542575852486,,2,8,2,2,29,2,1,3101271.0
731,1,1,"Allen, Miss. Elisabeth Walton",0,-0.05196430883234885,0,0,24160,3.6067927997556075,B5,2,1,1,1,29,2,1,24160.0
732,0,3,"Hassan, Mr. Houssein G N",1,-1.3607296013119956,0,0,2699,-0.2701412180209885,,0,8,1,1,24,2,2,2699.0
733,0,2,"Knight, Mr. Robert J",1,0.7062670456361612,0,0,239855,-0.6484216535389205,,2,8,1,1,20,3,2,239855.0
734,0,2,"Berriman, Mr. William John",1,-0.4882194063255645,0,0,28425,-0.3866707201133388,,2,8,1,1,26,2,2,28425.0
735,0,2,"Troupiansky, Mr. Moses Aaron",1,-0.4882194063255645,0,0,233639,-0.3866707201133388,,2,8,1,1,28,2,2,233639.0
736,0,3,"Williams, Mr. Leslie",1,-0.08831890029011681,0,0,54636,-0.32425318983493084,,2,8,1,1,20,3,2,54636.0
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",0,1.3295101665628342,1,3,W./C. 6608,0.04370821849987719,,2,8,5,0,39,2,3,6608.0
738,1,1,"Lesurer, Mr. Gustave J",1,0.38429078866086674,0,0,PC 17755,9.667166525013505,B101,0,1,1,1,22,2,2,17755.0
739,0,3,"Ivanoff, Mr. Kanio",1,-0.413401657105478,0,0,349201,-0.4894421904510968,,2,8,1,1,18,3,2,349201.0
740,0,3,"Nankoff, Mr. Minko",1,-0.3730117059958979,0,0,349218,-0.4894421904510968,,2,8,1,1,18,3,2,349218.0
